url	chapt_title	img_path
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/working-with-dates.html	43 Working with Dates	resources/chapt_screen_images/working-with-dates.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/data-tidying.html	44 Data Tidying	resources/chapt_screen_images/data-tidying.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/data-tidying-project.html	45 Data Tidying Project	resources/chapt_screen_images/data-tidying-project.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/motivation.html	46 Motivation	resources/chapt_screen_images/motivation.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/setting-up-data-science-project-folders.html	47 Setting Up Data Science Project Folders	resources/chapt_screen_images/setting-up-data-science-project-folders.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/how-to-work.html	48 How to Work	resources/chapt_screen_images/how-to-work.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/getting-statistics.html	49 Getting statistics	resources/chapt_screen_images/getting-statistics.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/intro-to-data-visualization.html	50 Intro to Data Visualization	resources/chapt_screen_images/intro-to-data-visualization.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/good-plots.html	51 Good Plots	resources/chapt_screen_images/good-plots.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/introduction-to-ggplot2.html	52 Introduction to ggplot2	resources/chapt_screen_images/introduction-to-ggplot2.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/customization-in-ggplot2.html	53 Customization in ggplot2	resources/chapt_screen_images/customization-in-ggplot2.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/saving-plots.html	54 Saving Plots	resources/chapt_screen_images/saving-plots.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/from-exploratory-to-explanatory.html	55 From Exploratory To Explanatory	resources/chapt_screen_images/from-exploratory-to-explanatory.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/data-tables.html	56 Data Tables	resources/chapt_screen_images/data-tables.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/tables-in-r.html	57 Tables in R	resources/chapt_screen_images/tables-in-r.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/multiple-plots-in-r.html	58 Multiple Plots in R	resources/chapt_screen_images/multiple-plots-in-r.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/advanced-data-visualization.html	59 Advanced Data Visualization	resources/chapt_screen_images/advanced-data-visualization.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/data-visualization-1.html	60 Data Visualization	resources/chapt_screen_images/data-visualization-1.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/data-visualization-project.html	61 Data Visualization Project	resources/chapt_screen_images/data-visualization-project.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/reporting-results.html	62 Reporting results	resources/chapt_screen_images/reporting-results.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/building-a-resume.html	63 Building a resume	resources/chapt_screen_images/building-a-resume.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/translating-questions-to-data-science-questions.html	64 Translating Questions to Data Science Questions	resources/chapt_screen_images/translating-questions-to-data-science-questions.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/do-i-have-the-data-i-need.html	65 Do I Have The Data I Need?	resources/chapt_screen_images/do-i-have-the-data-i-need.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/descriptive-analysis.html	66 Descriptive Analysis	resources/chapt_screen_images/descriptive-analysis.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/exploratory-analysis.html	67 Exploratory Analysis	resources/chapt_screen_images/exploratory-analysis.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/inference-overview.html	68 Inference: Overview	resources/chapt_screen_images/inference-overview.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/inference-linear-regression.html	69 Inference: Linear Regression	resources/chapt_screen_images/inference-linear-regression.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/inference-multiple-regression.html	70 Inference: Multiple Regression	resources/chapt_screen_images/inference-multiple-regression.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/inference-examples.html	71 Inference: Examples	resources/chapt_screen_images/inference-examples.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/inference-practice.html	72 Inference: Practice	resources/chapt_screen_images/inference-practice.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/prediction-and-machine-learning.html	73 Prediction and Machine Learning	resources/chapt_screen_images/prediction-and-machine-learning.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/data-analysis-workflow.html	74 Data Analysis Workflow	resources/chapt_screen_images/data-analysis-workflow.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/data-analysis-pipelines.html	75 Data Analysis Pipelines	resources/chapt_screen_images/data-analysis-pipelines.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/stats-project.html	76 Stats Project	resources/chapt_screen_images/stats-project.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/stats-project-exercise.html	77 Stats Project Exercise	resources/chapt_screen_images/stats-project-exercise.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/version-control.html	78 Version Control	resources/chapt_screen_images/version-control.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/github.html	79 GitHub	resources/chapt_screen_images/github.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/creating-a-repository.html	80 Creating A Repository	resources/chapt_screen_images/creating-a-repository.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/cloning-a-repository.html	81 Cloning A Repository	resources/chapt_screen_images/cloning-a-repository.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/pushing-and-pulling-changes.html	82 Pushing and Pulling Changes	resources/chapt_screen_images/pushing-and-pulling-changes.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/organization-with-issues-on-github.html	83 Organization with Issues on GitHub	resources/chapt_screen_images/organization-with-issues-on-github.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/setting-up-a-project-on-github.html	84 Setting Up A Project on GitHub	resources/chapt_screen_images/setting-up-a-project-on-github.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/pull-requests.html	85 Pull Requests	resources/chapt_screen_images/pull-requests.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/version-control-help.html	86 Version Control Help	resources/chapt_screen_images/version-control-help.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/types-of-communication.html	87 Types of Communication	resources/chapt_screen_images/types-of-communication.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/data-science-reports.html	88 Data Science Reports	resources/chapt_screen_images/data-science-reports.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/how-to-give-a-presentation.html	89 How To Give a Presentation	resources/chapt_screen_images/how-to-give-a-presentation.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/how-to-present-to-a-general-audience.html	90 How To Present to a General Audience	resources/chapt_screen_images/how-to-present-to-a-general-audience.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/how-to-present-to-a-technical-audience.html	91 How To Present to a Technical Audience	resources/chapt_screen_images/how-to-present-to-a-technical-audience.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/how-to-write-a-blog-post.html	92 How To Write a Blog Post	resources/chapt_screen_images/how-to-write-a-blog-post.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/participating-in-meetings.html	93 Participating in Meetings	resources/chapt_screen_images/participating-in-meetings.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/how-to-have-a-one-on-one-meeting.html	94 How To Have a One-on-One Meeting	resources/chapt_screen_images/how-to-have-a-one-on-one-meeting.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/how-to-keep-a-data-science-lab-notebook.html	95 How To Keep a Data Science Lab Notebook	resources/chapt_screen_images/how-to-keep-a-data-science-lab-notebook.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/which-graph-to-use-when.html	96 Which Graph to Use When	resources/chapt_screen_images/which-graph-to-use-when.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/what-you-need-to-find-a-data-science-job.html	97 What You Need to Find a Data Science Job	resources/chapt_screen_images/what-you-need-to-find-a-data-science-job.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/resumes-1.html	98 Resumes	resources/chapt_screen_images/resumes-1.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/cover-letters-1.html	99 Cover Letters	resources/chapt_screen_images/cover-letters-1.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/making-your-website-more-professional.html	100 Making Your Website More Professional	resources/chapt_screen_images/making-your-website-more-professional.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/project-gallery.html	101 Project Gallery	resources/chapt_screen_images/project-gallery.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/google-docs.html	102 Google Docs	resources/chapt_screen_images/google-docs.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/improving-your-github-profile.html	103 Improving Your GitHub Profile	resources/chapt_screen_images/improving-your-github-profile.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/improving-your-linkedin-profile.html	104 Improving Your LinkedIn Profile	resources/chapt_screen_images/improving-your-linkedin-profile.png
